Al (%),Si (%),Fe (%),Casting Temp (°C),Cooling Water Temp (°C),Casting Speed (m/min),Cast Bar Entry Temp (°C),Emulsion Temp (°C),Emulsion Pressure (bar),Emulsion Concentration (%),Quench Water Pressure (bar),UTS (MPa),Elongation (%),Conductivity (% IACS)
99.47393165508963,0.16382009464865113,0.2513060124888496,710.1443744600163,32.37950947397592,5.589127277225776,454.3999360525489,48.83481122575043,2.5244363458577492,5.993981005625102,3.6539011463692574,194.75174071147748,13.315884218724918,59.996089858808546
99.037160330176,0.26578309483013546,0.33083492029481487,708.9684646091292,28.604745051415538,4.681954497008301,442.0233123922621,46.52228213916867,2.8060967479607477,4.851111755393435,3.6722341498006053,187.825825420414,13.427671297333308,59.96536531889589
99.48603588152115,0.10740152694309853,0.23961952655194804,695.9697641687831,31.712708252291325,4.954162692407951,452.4627570749565,51.66708855396457,2.3534774751283787,4.696461279414738,3.0053391419696887,189.46294689618023,13.493210010486193,60.26634877189449
99.13641929894983,0.21925397569641059,0.313066050914322,702.5500159230684,27.706439419817656,5.298706361825846,447.1213459823829,47.84288289095459,2.6422096370026975,5.42041969663253,3.9848715661136023,188.76943035062482,14.31741381435781,60.489560481471216
99.05204127438823,0.14600176745754062,0.29278649733766726,712.5281939508995,25.812296348066727,5.346624881669621,455.77827925931734,50.85778270931048,2.2456315740488146,4.727798812990665,3.8778326035758144,187.12281377566984,13.36621394388437,59.78855820591402
99.75910842980267,0.12411337715545577,0.3944010659263074,693.0411869265947,34.92581795487763,5.400874795480704,444.67380897650725,50.86767907844591,2.10927944536816,5.666548610057515,3.895106225730092,188.66693356807932,13.84316462368042,59.61944589977779
99.77250562645965,0.11539064032584184,0.32170545453929333,698.3355832826913,26.562015079305993,4.749382995524551,452.7840365877992,49.45729820902869,2.7943842250928563,4.90854144872085,3.659244537050872,193.23994245208192,14.221925180298673,59.95371495298376
99.64671787849316,0.23925775517562795,0.2699012744173638,698.2895732539756,34.884209939634815,5.069606107232473,444.7136506915177,53.361186155450426,2.098968623408707,5.43911682653087,3.3447869286545364,191.61428510787695,14.000528894281286,59.71164507238495
99.2436910153387,0.16797499275361322,0.2228191569775867,702.9605678278352,34.77279932566447,5.42579134067545,454.2732056622431,47.64967061555443,2.2713813950795845,4.214906432883773,3.8936486490904807,192.08095989171636,14.105940464011896,60.06487321920031
99.0781376912051,0.2449533543057523,0.23024936574698693,719.4110622282656,32.9381810390804,5.954728296950677,457.47356069121497,49.48632591617734,2.8551094219974402,5.692238371110223,3.2915169281511925,191.40997994637323,13.461961903487394,60.22197345364067
99.54738642120972,0.11307126815978848,0.24506338599024702,692.0250764005146,31.594229620819974,5.591446706549533,442.5360359825352,50.37692128590972,2.3464692870786674,5.47143597355622,3.562711543342203,191.1712251682115,14.30119639955772,60.324089737332386
99.35212199499168,0.16305806756612207,0.2501933322680596,705.5610298314178,30.778070502510847,5.883905635640937,457.3319137719101,51.636247207672994,2.973045349514161,4.423433556923931,3.0997309723438824,187.8762804645266,13.709756525838733,60.08506671224389
99.09763058787583,0.20789825847506743,0.3701232115682276,695.3809404603663,33.66101545377835,5.643318087471266,451.87150508828597,52.8397185050559,2.97973433477386,4.290572019491574,3.92195563013275,188.84051736523662,13.86608734785159,60.031605896242496
99.39614152808902,0.25814463296779266,0.312244557656505,719.1202963622923,27.89439521619488,5.3875754533386,442.5422098173405,48.94807282878256,2.268276020453557,4.632584697451248,3.140770457771213,191.53202752902067,14.108346592240817,59.64470886387648
99.02751081689217,0.163750500586414,0.3046781822748733,693.399105141824,29.67681212484877,4.788035053704517,448.55083710719424,51.46046944096596,2.0409782222498905,5.952141172063809,3.224896805730407,190.50250283373688,14.066143805175082,60.08248594814794
99.72745632166303,0.2251782752874018,0.2229537743738435,702.1080300708477,31.193899693665017,5.50002847783877,443.21720586970196,46.506109530685194,2.7050632842053792,4.513663149134118,3.558134158128215,191.065965068308,13.977051104814649,60.02151181994359
99.20702398528002,0.2771955496472374,0.37202793866988704,712.1365495450382,29.111904758694912,5.4350693489398605,454.00695777733137,54.32648100542478,2.4509865026483437,4.912254417893267,3.7640930002129815,190.19182163120277,13.66795139906587,60.18708896431455
99.53001782748318,0.2231726376364609,0.3445628606416967,711.1366328408234,29.27486454090268,5.4037037556859,455.177362688359,48.83058806421003,2.1007528439595764,4.060040451434673,3.619351305936299,189.4245614386502,13.838531175042505,59.88530059694586
99.24936886087153,0.14659189495072675,0.21353367238000032,702.6818591068179,28.302846675020845,5.234678801982361,442.11593040545597,52.29521421976438,2.7075228189780427,4.794455059132465,3.232133912800156,199.60740680447378,14.024043937616161,59.96805259386567
99.41605441694225,0.1048801563113076,0.34156701944595375,700.3957250385815,30.64231816684536,5.292984905983913,450.1227970538929,45.20341081882178,2.0311749091119213,5.142640030866206,3.0009430425274903,192.74014807072626,13.264491491604677,59.74279410724494
99.43736822347462,0.27401977478018597,0.30870764346852925,701.9283713565861,33.50574528015116,5.001663790677156,456.29250112051835,47.05187142904807,2.870196690492242,5.90624922501593,3.757150580307439,191.3358609956872,13.739252231133792,59.57800461627572
99.14788356442043,0.10425388217007743,0.21634506914935567,697.9282878947591,27.01528378006313,5.278969038963455,458.72326083101996,49.87082544323578,2.138652529113304,5.033472089880129,3.9852073259110936,189.19678890011878,14.192548193948781,59.843512225398605
99.77566770221165,0.27494033453683986,0.2916601283057313,696.159988161204,34.34433038753441,4.796333858517717,450.2703573348354,53.782524677323465,2.127311878746725,5.6382146523553756,3.8099131203060903,188.45434292722857,13.399106944850564,59.688368066928234
99.62010625868889,0.20578742680544237,0.2969392574260094,704.4911909267666,31.890876537482296,5.707761596040565,459.0055844722281,50.27255149950677,2.1756722979685845,5.094255285137801,3.460206618156615,189.83215776515746,14.581016340792187,60.085331833215236
99.75159915325135,0.2878135397025792,0.23315490803265515,698.0560126820283,33.2327321268003,4.7786654320480615,450.7137794091206,54.29870482293879,2.9602663584920665,4.081570026871036,3.9037672613991066,190.78128716486148,14.67779367952931,59.9012132733415
99.71586188034212,0.25975664715473307,0.3891396294000565,698.6238499469175,30.561906926300118,4.627449434834199,447.88380989199817,49.83796896582796,2.693169360253846,4.630016550379548,3.40984767311835,184.28988586515663,13.375804401678236,59.90076638595083
99.47831998304886,0.2995868221066675,0.36999507429613243,709.7026819042367,32.79516701424063,5.1543690395357356,456.9640625710579,49.9044909673595,2.8013715354636366,5.151099015662206,3.5249340842434673,185.77696530908779,14.677854726198664,59.83528539246007
99.73749938801849,0.17014236309034203,0.3338044674658217,719.0561199509967,25.162003973394672,5.487461159259093,449.85965420916176,46.19746788500532,2.3976349857327532,5.901187931862249,3.477129767395683,189.04215883073294,13.890183884493986,59.359736974695664
99.07079400164153,0.2534376577862254,0.29245911220012144,708.1091160167813,33.18380424779535,5.156575237400312,449.4380502112905,53.0265624415222,2.3363127275049553,5.718260719502466,3.447623872665525,191.02687411117478,14.239522903993748,60.37458274958536
99.15678628993531,0.18038618272184842,0.28235310831690175,692.309384011949,25.401388590853664,4.9151311979269625,449.80624978819657,47.469654124670626,2.2344840067831697,4.456711228357696,3.7751907692939057,188.8976497591419,13.726371015182583,59.864267266451115
99.03618183112843,0.19597512406078177,0.3301946934301908,692.267508415622,33.899133763628626,5.337256775835661,456.9357000373949,53.99612489372315,2.480648028312409,4.440219660038327,3.526768907269492,194.04773909907954,14.501483662550612,59.993897802917175
99.26026426461061,0.22550109264367402,0.3090863738813811,718.542696625367,34.91962747238643,5.0205035031183,456.63883083376106,54.10824220330396,2.5518287335341685,4.402345934227801,3.3167171220252163,186.47994447028105,14.244129431457372,59.76299514048108
99.31094183175158,0.2747354228372677,0.21245462117637715,698.91872370922,27.940674621767776,5.89930153518995,448.07039984880424,54.4331011187415,2.6317748436527553,5.844997792605007,3.258158167658478,187.69189977665087,13.637254382888614,60.24329188551297
99.21707922541911,0.296816693839859,0.3025005297540664,692.7620095824742,27.103185562857938,5.883967709405358,446.6659971974105,50.2023048910309,2.2571185039986945,5.705332306203442,3.037747316967433,194.19837570209702,13.419422048927665,60.08697786486556
99.66299000732154,0.2536546827729036,0.3612807234465679,707.9713376145114,32.65363363858041,5.2535577299581435,449.8385604807826,51.77093784783644,2.9486540809029904,5.549766864505898,3.583195161883046,190.79192485475102,13.287558160873754,59.84842794221467
99.28540266135487,0.18355335643346676,0.2918479755193916,708.709463348708,27.530263409202533,4.991825991027388,451.4554501947422,52.785158800616635,2.169758498207136,4.785470228448455,3.2299614154010343,193.09000091583886,14.121822476222544,59.973013811595706
99.2247476077499,0.18427140045541401,0.2103913155108537,709.4551446035606,33.65562383172204,5.605698620934959,444.76674421255996,46.31014618650465,2.9656531747664125,5.008761408597533,3.148133922016383,196.6264980599864,14.249337167754913,60.39316122364998
99.43415686652659,0.2475164603177783,0.35725563987680664,698.0220608357263,26.028425921574765,4.5550694152246,455.8791016943118,51.00957194997497,2.0148561225075037,4.928663489590305,3.6538299638276777,187.81968978808084,14.335578558889472,60.02199042697109
99.11273937997981,0.14775542915366047,0.2402727564271949,690.4533205264343,26.259551963793584,5.212153509065477,449.7296553146485,45.342979013033116,2.4811256918168456,4.5067962151187455,3.681209257821549,189.22472301294562,13.894439242826643,60.03237935447884
99.64175758460323,0.12209482262627894,0.2517241669776078,718.9504610836342,34.79151555100616,5.004485091405501,446.6809109683992,49.97566083388726,2.333367838116563,5.010056092297534,3.752154892257666,190.13024235138911,13.421258380506691,59.827547944311824
99.05964051494382,0.1709244315281553,0.2329412706864592,697.5267913707331,31.738388982700044,5.880803827653832,442.13641985927984,46.54842681620227,2.4491234139302507,4.060993095705509,3.5035768963385916,184.01256055508682,13.62444686915013,59.695119718411156
99.78950954928041,0.15744779833081635,0.26604301297429955,710.2807886415765,33.46887224428953,4.518004540909024,444.77690320807216,46.829229259620845,2.570664578980789,4.263620746994919,3.8940546052038867,189.5828490208109,14.544466612077171,59.96904131035609
99.61779581543732,0.159261624091198,0.35135030113772703,711.1988960963613,28.24329377351518,5.329222313577524,458.9856234351197,48.65047566692601,2.435589158012709,5.773179192337893,3.936342753398228,193.20313136696006,13.74419047436922,60.08331744092119
99.15897254522734,0.14672155020998198,0.3038771719007875,708.3002225123846,31.764837495206045,5.610995371599939,446.1019937363905,49.32437166716503,2.414846850301595,5.503359534062847,3.8073709397924893,192.03677975105595,14.064952532012388,60.2840196383428
99.00441769369888,0.10841863792727238,0.2409762548301425,699.3872218264095,30.94241827308597,5.227526981286061,443.3771857873407,51.23172424532187,2.7327234154133064,4.845736818118175,3.635593482008187,191.8266105994845,13.474492000665775,59.62985892373018
99.65236914276386,0.10357478694668276,0.3755660156304082,698.132887612922,31.03150120122947,4.628104545244082,449.2134558330999,45.74428418438516,2.6858762750864646,5.034300724567754,3.3037209535911884,188.78011743872761,14.12573436457337,59.78974382031901
99.5654858750781,0.2975444779472063,0.37591637099030584,707.9300484810811,31.825324595377218,5.958692085041854,446.14175486720495,50.036917612374445,2.833271282035848,4.739997771919954,3.9829449216202213,188.42821071603714,13.771526895284206,59.9073031943809
99.58320573443278,0.18555462674717246,0.3741156850092014,715.9828690083507,30.753591731290985,5.277015647064147,440.7031850054239,46.82625130253101,2.2499589812394953,5.481559734321345,3.2741361671919385,194.60691046611342,14.491618869913193,60.02098325684208
99.61701627734875,0.17686532943193634,0.24775924227630786,718.4020118677018,29.29062369302666,5.421279366478517,446.46290434558836,50.73975175031742,2.6095285097540635,5.568374358464159,3.202656921990431,189.42814915431208,14.39417637060658,59.98929163395944
99.05923572138727,0.23592945653861397,0.29024786883619763,693.1771741321128,27.75922694380547,4.854914674061261,450.88217247878936,51.37404612261184,2.585194785392854,5.526570380406318,3.4421541137865828,190.54110482298526,13.765887487938668,60.04973869072382
99.28677258283541,0.14365077757301284,0.39699793122817506,694.6448583779315,32.68581330913202,5.2252471276602055,451.0342474403993,50.56709256552854,2.3697378108726888,5.445223449668899,3.0568405707123887,190.2222469609292,13.942338911981455,60.13294195343045
99.0926952476201,0.28999223679004504,0.3544024952619981,718.3420877634924,27.262724300031863,5.143724237937483,447.1311784235378,52.38295510478308,2.4860575419026807,4.409008677385591,3.978494464671791,195.30225543694596,13.748271431027517,59.89007185308216
99.69048274070047,0.2572690028831104,0.20543348424511199,712.0960568500437,31.92354306154414,4.6123437630029755,448.946055125052,48.356092442409015,2.313782143305729,4.675939958480957,3.5884335564164247,193.51903991551927,13.273844326151584,60.19778001437669
99.49863850146204,0.1178822004624519,0.21304091825209842,716.4898147448932,27.333328226493265,4.659240530321201,459.31035836469533,52.651065916331305,2.1418443976169854,4.93969086996735,3.5569520916641753,186.9387148752433,13.597789444389704,60.11682663819369
99.26471841988212,0.18351615515698566,0.2927862753624666,696.0789790240603,31.25330169954454,5.756208779428162,447.5469695446062,49.32767081708194,2.2138012106627327,4.6615859828553114,3.65579627989972,186.2412894508779,14.092385372031229,59.98956170518617
99.05084668022882,0.2758236615124329,0.3818440411723121,707.6275761332821,32.47078267129029,4.859729928309886,445.1645362651997,49.84184498322597,2.105513646401201,5.509880400316658,3.4970236477772065,192.1181082608715,14.16104819894705,60.3950969303549
99.24878585737252,0.288946404458282,0.30774035959054286,711.0341878325243,27.18713888906539,4.792437407247946,444.8693408813352,51.48102127261072,2.683069575190124,4.65870704849991,3.0320635170945414,190.35869644948872,14.089084164522427,60.3664046213771
99.26014665762139,0.19348030224997392,0.29956250160685804,710.4033565634091,25.599433008613083,5.257367176875209,449.15529225408267,45.18358383999224,2.6607273931091515,4.276464173570674,3.612311288840397,189.15465247630917,13.800969311420605,60.24056440527662
99.58368494267044,0.22268227784214153,0.22109473999132612,702.244550726001,26.30973742994174,5.65312069704377,455.1904029743389,51.53994221420248,2.9506063715798727,4.798080904096608,3.7161738769564305,193.15911118828348,14.481932725002517,59.4179201516194
99.51004597708418,0.13340678921841503,0.33135602094485883,690.4618467507393,31.059969672710253,4.592919777868482,444.11976368376946,51.185851490721156,2.729678413647241,5.959828865564761,3.416749060624053,190.08547048380368,14.043629467187682,60.34478442083518
99.70977019406106,0.29823372522739533,0.3644206321200451,707.4877817041279,33.49446406225736,5.365211879457384,454.1859225428154,48.0984711675328,2.0520458387561313,4.451762825867152,3.757295572071193,190.53176124587472,14.3326116257233,60.167974685088275
99.37777194012956,0.14633434027668868,0.27608400150151247,697.5930461753883,25.449968212354243,4.67881566426086,440.4229964669883,45.857942848994895,2.8842451739289543,5.224317317886458,3.2270012993384207,192.21913823103455,13.07169186238869,60.443504533529634
99.09567539675064,0.2885463548270251,0.35512237018506554,703.5076273842867,32.341512590416464,4.554691576238428,448.3786595596789,45.90935449913041,2.8626751629457257,4.865946099679412,3.221276591066184,189.05005438438363,11.997893419182134,60.317925378671646
99.5705958297784,0.2299293297984737,0.39289533078016237,718.7274304525146,28.413186459500523,4.5791159282433265,455.51730130405576,54.232237469852286,2.4433203207726986,4.142049135298653,3.161416987687574,195.6419284790434,14.184216388617564,60.33860895252162
99.60862803889351,0.22154735897577182,0.24075329182553784,701.971059529273,29.785283699195226,5.751246162312662,446.77465911548865,51.89279321225837,2.5858630505279216,4.975753211996119,3.3719947597891617,187.7344101067646,13.306545105261838,60.194868166146726
99.4490217580556,0.2025377022033017,0.3046659262389483,715.1940481999328,34.288595498455656,4.676958725442092,451.274742028908,46.2710261377074,2.976078332472519,5.404328657296625,3.8470120353890835,192.7304896090229,13.856484410020546,60.30483646392354
99.61677374396365,0.14613396234355175,0.25742759161691514,695.6562181724776,28.319715047358454,4.567727046618438,444.09958465651823,48.56723169308906,2.532304363848166,5.026439951655638,3.827912062149064,194.08430942460342,13.834623796418589,60.417147373750524
99.39503647709151,0.13530560640110165,0.3585708838067679,710.1738149407508,29.65336933939486,5.156849830714369,454.83990782252346,50.924829939015964,2.9053218283760898,5.744212127493162,3.3828242079635036,186.37680427922126,14.80294860059793,60.083807299966494
99.41818626350559,0.14409724181403508,0.3155186731762315,719.3102086331683,25.13682414760681,5.765990207913037,441.0455820653752,53.355717050906485,2.0830387578101863,4.577874033315165,3.589118735980237,189.93550490410107,14.233555446980867,59.72373526483382
99.34203281468683,0.1372876524288509,0.32691648351006075,693.0567930261881,25.815987200048383,4.893612564733953,457.05085289751,45.43660928713008,2.1910518687086826,4.17249834260793,3.7208163164749157,193.07946182996608,14.037295606270636,59.984304538528285
99.02033530139528,0.25591689471335066,0.35958283192317886,690.2495982668157,27.58591591134784,5.132568926288874,443.96392772843336,47.36633131470009,2.440754943441318,5.873131223316012,3.241206774628023,192.98421355653386,14.392158890463836,60.15595558973716
99.08631314159464,0.170025051833346,0.279194094532491,703.0074837789784,25.278522408210744,4.559883798845627,457.4879606341666,53.8974899029538,2.5847568083373047,4.756392699056438,3.168141085894747,189.6358873877842,14.223223692449057,60.08634620271484
99.02514334854939,0.11156853531267928,0.38301801368140864,692.778764491541,31.31375326048251,5.173617771202314,447.0505848260103,45.09165550183816,2.8162278518628003,5.1528111029072665,3.972095993212311,187.4349249435465,13.722078058524165,59.82817327191318
99.50912832901102,0.2938205260281622,0.306605773449228,712.4515304902869,29.263983568016226,5.366419620955701,454.45367148948975,47.01399102793887,2.9882621151431867,5.584006252260392,3.6175573132096184,193.49038399150663,14.50587787540667,59.702873642059906
99.25148478486106,0.2767571769926851,0.23159096456706962,717.4364599154568,30.48145202728022,5.356360580628217,446.3845059557238,54.59024175972966,2.3888514964741163,4.648627327751161,3.981415721833664,194.42247030351766,13.491027353653159,59.90661898778693
99.40685655293176,0.28555045663904255,0.33917982363376054,703.0206291812627,26.746471858963297,4.998640038261548,458.11823342469296,51.134018465221715,2.047415636140085,5.432329076355222,3.337755987132229,186.65704141352597,14.172963778418998,60.20086225590365
99.72605317914088,0.29898156452928704,0.3586522700876509,697.7613492646632,27.95932029436616,4.9732997709947036,442.5327425103675,47.61671366637506,2.8011715032953246,4.270837699635656,3.7030316999741313,186.27632651633402,13.202382239595595,60.323462636250504
99.1994337833191,0.13477904984389746,0.26335233541350533,703.0320995701983,31.63824474852725,4.659935428404896,443.570395785452,45.66991094395848,2.6043807190828083,4.58258749441101,3.222603636541238,190.8273750244607,14.058671038197582,60.24337014442363
99.3283063384285,0.17924840378053175,0.3714358513997506,711.7034345355,34.653027236304,5.050197480969403,449.86060250317604,45.28191340447222,2.1985428588682017,4.28942127227304,3.261200171273913,192.47325362706167,14.049313954931186,60.258654823579974
99.60444091083444,0.25164769514081825,0.3812286509531533,690.2716248474111,25.50416773602209,4.649242003309447,441.6387687807629,47.447450796369274,2.4948284566214203,5.622461116802715,3.5119021212696238,188.61637398668037,14.812701988921024,60.00339279428385
99.1830385323933,0.23920412361075843,0.2553808974755618,707.6836196845409,33.90384320855266,5.649893917068077,443.91960369403523,53.8148581958891,2.7423102455337243,4.4452984704535705,3.3196181255080712,192.4220624441741,13.255661635238003,59.71327965521947
99.06158392786304,0.130779181267971,0.39670429454304446,708.3987505466214,30.768812013112083,5.949411446622278,458.8753276442403,49.15913654297509,2.7704117870686438,5.434807110810421,3.1676215638405845,188.28952770681892,13.691147777502843,59.982797491037154
99.23180116233101,0.26316662499812354,0.22814230560975168,709.1306474068781,30.639195667556237,5.955111685000061,459.5297932229577,52.20333369165993,2.499618411998762,5.886596794491306,3.2628807019893262,184.11245157312268,14.433374550203672,60.005067001392426
99.12897702980321,0.14488811436733212,0.240403133680498,697.2606623994263,30.002785352077602,5.797606649063091,447.5251865866084,54.18285035379958,2.3052145301288594,5.055544418137754,3.0357483944658648,188.5913299029735,14.20948713173665,59.96769179965254
99.74375812187405,0.1447635229645246,0.23684496784760523,711.4215817013438,25.693940859041835,5.401188224009429,458.4657204202787,49.08040461602817,2.9737425820384935,5.080058384521376,3.7044236214774866,190.7607755246065,14.080956571829033,60.01656316088752
99.64649630365153,0.20739488457868271,0.37879794200157413,692.7417445899533,25.898768517361606,5.55129854586582,450.8964935134686,46.91277371037397,2.6633626109564927,4.922067136195624,3.4921166570858615,188.8095673498083,13.49105988562447,60.103634321613434
99.50672300520834,0.21858798696834064,0.3308585104649924,695.978110094004,31.00912005659086,4.927808704020621,445.39484931747535,50.171179308569194,2.4082375193462986,4.651780286787286,3.0942430664045255,186.32309571372176,13.706302619039977,60.199930737127865
99.69716847215017,0.21601724156756225,0.23042085664445458,716.3241013996344,28.409585714355583,5.4461556302589305,454.04797442161197,54.080836870598546,2.2804632242046523,4.951310061849834,3.1716939931284913,185.36925814234527,14.663328872817614,59.95465917991172
99.64293766151928,0.11829736747955098,0.28806468367366983,712.161694521797,34.17268066577681,5.183474324159816,453.17803613149715,53.043744141377005,2.731102983003562,5.205615064533519,3.102534538112644,189.06581831298615,14.004682844536806,59.634954352719156
99.14925604710882,0.27549217252607605,0.3230596050139604,690.4123666203403,29.065905373594724,5.223026009665399,459.7825063821747,45.658298433631536,2.242183445593768,5.971983144341319,3.6125928082758767,192.21358564596625,14.144262832408552,59.96849885143089
99.71404719879197,0.1531200085177412,0.21669281699787668,697.4512878110941,26.43281458702641,5.636664840562737,445.30094574818565,51.92572800077582,2.171709988973688,5.8755291186364484,3.094210363612494,193.64115670879576,13.961663115619519,60.017337359519196
